Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,IRM,0,0,0,0,9050000000.0,19310000000.0,26.13,26.96,-31.44,2.14,5.14,4.56,13.59,8.22,18.31,3.78,17.28,4240000000.0,14.8,1.1,2430000000.0,1420000000.0,360220000.0,1.21,-33.8,161480000.0,0.56,10350000000.0,564.6,0.8,6.13,961050000.0,354090000.0,0.79,35.16,34.29,2410000.0,286880000.0,284040000.0,0.93,91.27,33570000.0,19.12,16.26,33760000.0
0,0,ISRG,0,0,0,0,57970000000.0,56160000000.0,52.24,37.19,3.64,15.06,8.25,14.59,41.59,29.78,31.55,10.36,18.2,3850000000.0,33.7,14.9,2600000000.0,1350000000.0,1150000000.0,9.61,6.6,2810000000.0,24.33,,,5.44,60.87,1220000000.0,732010000.0,1.33,553.08,523.43,1500000.0,115450000.0,113870000.0,0.96,89.12,1630000.0,3.0,1.43,1530000.0
0,0,ITW,0,0,0,0,50540000000.0,56590000000.0,20.58,18.27,4.6,3.47,15.83,3.88,14.14,17.21,24.29,14.05,68.12,14580000000.0,43.93,-5.1,6160000000.0,4000000000.0,2510000000.0,7.51,-8.4,1760000000.0,5.36,7740000000.0,241.91,1.53,9.77,,,1.24,148.89,137.17,1390000.0,326920000.0,324090000.0,0.2,79.74,6180000.0,4.93,2.2,6390000.0
0,0,IVZ,0,0,0,0,8500000000.0,11320000000.0,10.81,7.74,4.07,1.64,0.98,2.19,8.1,15.59,24.21,2.45,8.54,5170000000.0,12.62,-10.4,1860000000.0,1400000000.0,806600000.0,1.96,-30.0,1050000000.0,2.61,2770000000.0,29.23,16.0,21.63,760600000.0,865360000.0,1.42,20.5,19.45,4139999.9999999995,400860000.0,393810000.0,1.61,86.89,12230000.0,2.84,3.54,14310000.0
0,0,JBL,0,0,0,0,4660000000.0,6580000000.0,28.95,9.05,0.85,0.2,2.53,0.28,4.51,0.74,2.89,3.58,8.56,23780000000.0,145.53,14.4,1710000000.0,1460000000.0,176180000.0,1.05,80.5,749060000.0,4.9,2660000000.0,142.97,1.02,12.08,1910000000.0,-89180000.0,0.48,28.86,26.26,1270000.0,152880000.0,137150000.0,8.98,94.1,4990000.0,3.4,3.19,5100000.0
0,0,JCI,0,0,0,0,35580000000.0,47150000000.0,15.86,15.72,2.31,1.13,1.77,1.49,9.98,7.25,11.53,4.65,11.9,31560000000.0,34.13,3.0,9380000000.0,4720000000.0,2340000000.0,2.46,54.3,292000000.0,0.32,11910000000.0,55.63,1.03,22.02,2750000000.0,2040000000.0,1.29,36.59,34.03,4460000.0,912710000.0,909800000.0,0.16,92.32,10180000.0,2.04,1.26,15470000.0
0,0,JCP,0,0,0,0,417610000.0,4139999999.9999995,,-2.64,0.06,0.03,0.36,0.34,6.63,-2.12,0.57,0.52,-19.98,12020000000.0,38.07,-8.4,4150000000.0000005,624000000.0,-255000000.0,-0.81,-69.0,333000000.0,1.05,4040000000.0,344.87,1.52,3.7,359000000.0,100880000.0,2.08,1.4431,1.3745,9830000.0,316370000.0,285070000.0,5.34,73.15,126620000.0,14.58,46.85,128889999.99999999
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JEC,0,0,0,0,10710000000.0,12580000000.0,38.78,13.37,1.27,0.66,1.87,0.77,13.1,1.75,4.67,3.71,4.68,16280000000.000002,114.64,72.9,2830000000.0,959960000.0,261529999.99999997,1.98,5646.5,886710000.0,6.36,2670000000.0,45.75,1.58,40.98,209560000.0,103060000.0,1.36,76.03,69.49,1290000.0,139520000.0,138900000.0,0.52,90.09,4580000.0,4.85,3.23,6180000.0
0,0,JNJ,0,0,0,0,376200000000.0,386680000000.0,26.18,15.42,2.56,4.61,6.29,4.74,13.84,17.99,25.77,,,81590000000.0,30.52,0.1,54590000000.0,27940000000.0,14680000000.0,5.4,-14.2,19840000000.0,7.45,30480000000.0,51.02,,22.44,,,0.69,138.0,136.92,6200000.0,2660000000.0,2650000000.0,0.07,69.23,11240000.0,1.93,0.42,13070000.0
0,0,JNPR,0,0,0,0,9720000000.0,8260000000.0,17.45,14.08,3.43,2.13,2.0,1.81,10.42,12.34,12.9,4.04,12.28,4570000000.0,13.15,-7.5,2740000000.0,792500000.0,563600000.0,1.6,-9.6,3380000000.0,9.72,1970000000.0,40.53,2.89,13.94,749400000.0,625260000.0,0.22,27.16,27.56,3460000.0,348740000.0,344380000.0,1.37,93.78,18460000.0,5.92,6.97,17570000.0
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JPM,0,0,0,0,374780000000.0,-75590000000.0,12.45,10.87,1.19,3.57,1.63,-0.72,,31.41,39.34,1.23,12.77,104870000000.0,31.25,3.3,103980000000.0,,31220000000.0,9.27,5.4,344.19,344.19,649830000000.0,,,70.6,,,1.08,107.49,105.14,12810000.0,3250000000.0,3220000000.0,0.8,75.29,18880000.0,1.24,0.59,18550000.0
0,0,JWN,0,0,0,0,6270000000.0,8000000000.0,12.19,10.14,1.23,0.4,7.31,0.5,5.07,3.56,5.73,7.1,60.97,15860000000.0,94.8,-4.7,5710000000.0,1580000000.0,564000000.0,3.32,64.2,957000000.0,6.17,2680000000.0,307.56,1.0,5.54,1300000000.0,643750000.0,0.39,43.53,49.15,2990000.0,154950000.0,103810000.0,34.07,68.09,21440000.0,7.64,19.89,22980000.0
0,0,K,0,0,0,0,19720000000.0,29870000000.0,14.98,13.5,5.78,1.46,7.59,2.2,12.42,9.86,13.94,6.92,50.21,13550000000.0,39.04,4.1,4830000000.0,2400000000.0,1340000000.0,3.83,,321000000.0,0.93,8890000000.0,281.51,0.7,7.56,1540000000.0,1020000000.0,0.7,57.08,59.61,2830000.0,343720000.0,275430000.0,0.69,89.12,17530000.0,7.39,6.42,18170000.0
0,0,KEY,0,0,0,0,17840000000.0,32820000000.0,10.31,9.03,2.04,2.9,1.23,5.34,,30.19,39.53,1.33,11.98,6140000000.0,5.97,-2.2,6180000000.0,,1780000000.0,1.71,-2.6,1590000000.0,1.57,15110000000.0,,,14.29,,,1.51,16.64,16.9,13280000.0,1010000000.0,1010000000.0,0.41,83.54,11400000.0,0.7,1.29,12810000.0
0,0,KIM,0,0,0,0,7610000000.0,12410000000.0,17.64,26.07,5.65,6.53,1.42,10.66,17.1,42.74,37.4,2.39,9.09,1160000000.0,2.77,-9.8,836200000.0,725750000.0,429710000.0,1.02,3.8,143580000.0,0.34,4870000000.0,89.68,1.13,12.66,637940000.0,472350000.0,0.73,17.93,16.7,3370000.0,422000000.0,400620000.0,2.85,89.61,23470000.0,7.52,6.99,22290000.0
0,0,KLAC,0,0,0,0,20980000000.0,18610000000.0,14.04,13.84,1.47,4.87,12.14,4.32,10.64,33.01,39.15,19.13,100.64,4300000000.0,27.8,14.8,2590000000.0,1750000000.0,1420000000.0,9.13,,2690000000.0,17.8,2240000000.0,140.11,3.03,10.56,1390000000.0,898760000.0,1.39,122.36,104.21,1510000.0,163660000.0,151090000.0,0.26,95.61,4220000.0,3.18,3.07,6090000.0
0,0,KMB,0,0,0,0,43750000000.0,51870000000.0,25.01,18.23,5.76,2.38,,2.82,13.39,9.63,17.09,12.87,767.02,18390000000.0,53.07,-2.1,6140000000.0,3880000000.0,1770000000.0,5.09,388.2,491000000.0,1.43,8390000000.000001,,0.73,-0.89,2740000000.0,1640000000.0,0.45,122.85,115.27,1660000.0,343800000.0,342490000.0,0.4,75.07,6460000.0,4.95,1.89,6880000.0
0,0,KMI,0,0,0,0,43830000000.0,81760000000.0,27.98,17.6,3.66,3.1,1.3,5.78,12.84,11.59,28.05,3.2,5.49,14150000000.0,6.35,0.3,7200000000.0,6370000000.0,1540000000.0,0.69,6.1,243000000.0,0.11,36580000000.0,104.04,0.45,14.86,4700000000.0,801500000.0,1.16,19.95,18.1,14650000.0,2260000000.0,1940000000.0,13.45,65.0,50950000.0,3.58,2.62,52960000.0
0,0,KMX,0,0,0,0,13000000000.0,27180000000.0,16.33,14.07,1.26,0.68,3.9,1.42,19.82,4.4,6.21,4.11,25.25,19150000000.0,109.74,6.2,2920000000.0,1370000000.0,842410000.0,4.79,57.6,46940000.0,0.28,14200000000.0,423.13,2.45,20.04,162970000.0,604560000.0,1.11,70.16,65.1,1870000.0,166190000.0,153750000.0,0.54,106.09,17830000.0,8.66,,17600000.0
0,0,KO,0,0,0,0,206440000000.0,244980000000.0,30.76,21.41,4.53,6.4,11.65,7.6,22.92,20.91,29.75,6.6,34.02,32250000000.0,7.57,5.2,20090000000.0,10690000000.0,7010000000.0,1.57,22.7,11950000000.0,2.8,45560000000.0,230.07,1.02,4.16,7760000000.0,5850000000.0,0.27,46.8,47.45,16100000.000000002,4269999999.9999995,3830000000.0,0.75,68.99,22170000.0,1.61,0.52,29350000.0
0,0,KR,0,0,0,0,20580000000.0,35330000000.0,6.86,10.83,1.92,0.17,2.61,0.29,6.77,2.57,2.21,4.44,41.76,121160000000.0,149.58,-9.5,27020000000.0,5220000000.0,3080000000.0,3.76,-69.7,429000000.0,0.54,15230000000.0,194.37,0.76,9.88,4160000000.0,1890000000.0,0.89,24.78,27.7,8520000.0,798430000.0,791790000.0,0.7,84.52,33549999.999999996,3.99,,34040000.0
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KSS,0,0,0,0,11440000000.0,13990000000.0,14.49,11.19,1.13,0.57,2.07,0.69,5.84,3.96,7.08,6.93,14.63,20230000000.0,123.35,-3.3,8029999999.999999,2400000000.0,801000000.0,4.84,-41.9,934000000.0,5.72,3500000000.0,63.31,1.77,33.91,2109999999.9999998,1410000000.0,0.66,70.3,69.15,3420000.0,163170000.0,161940000.0,1.38,111.05,25960000.0,9.97,20.64,27070000.0
0,0,KSU,0,0,0,0,12440000000.0,15520000000.0,21.48,15.95,1.25,4.52,2.58,5.64,11.68,21.3,35.54,6.51,11.66,2750000000.0,27.14,5.7,1300000000.0,1330000000.0,585500000.0,5.76,-28.9,92700000.0,0.92,2840000000.0,55.19,1.36,47.95,1080000000.0,169000000.0,1.1,118.13,106.8,1190000.0,100590000.0,100010000.0,0.51,85.38,1720000.0,1.63,2.53,2020000.0
0,0,L,0,0,0,0,15320000000.0,25350000000.0,21.46,14.78,0.74,1.08,0.81,1.78,10.34,5.18,10.82,1.2,3.16,14240000000.0,45.27,4.9,6240000000.0,2450000000.0,737000000.0,2.34,34.5,4900000000.0,16.08,12070000000.0,55.1,0.48,62.31,3790000000.0,1060000000.0,0.62,48.7,47.34,1130000.0,304890000.0,261860000.0,69.62,26.05,4530000.0,4.86,1.72,4940000.0
0,0,LEG,0,0,0,0,5220000000.0,7570000000.0,18.58,14.51,3.05,1.19,4.37,1.72,13.06,6.58,10.05,6.38,24.19,4400000000.0,32.79,12.3,893300000.0,579300000.0,289200000.0,2.14,-21.4,263300000.0,2.01,2620000000.0,219.06,1.91,9.11,427600000.0,143540000.0,1.14,42.44,40.3,1130000.0,131199999.99999999,129750000.0,1.02,81.12,10310000.0,10.22,8.87,13150000.0
0,0,LEN,0,0,0,0,16530000000.000002,26520000000.0,9.57,8.81,2.42,0.77,1.14,1.24,10.16,8.39,11.75,5.56,12.97,21460000000.0,66.05,29.8,4360000000.0,2610000000.0,1780000000.0,5.47,76.1,881990000.0,2.73,10380000000.0,69.71,5.93,45.76,1340000000.0,1170000000.0,1.25,50.25,45.45,3560000.0,285430000.0,295330000.0,1.94,97.57,13930000.0,3.24,5.58,12100000.0
0,0,LH,0,0,0,0,16340000000.0,22820000000.0,18.79,13.71,1.87,1.45,2.3,2.02,11.88,7.95,13.03,5.43,12.7,11280000000.0,112.12,-2.0,3180000000.0,1920000000.0,896100000.0,8.81,7.2,348800000.0,3.54,6820000000.0,95.63,1.14,72.12,1290000000.0,1130000000.0,1.21,154.56,149.07,1040000.0,98680000.0,98010000.0,0.59,94.13,2100000.0,3.26,2.41,2640000.0
0,0,LIFE,0,0,0,0,27010000.0,-11920000.0,,-0.44,,,0.54,,0.37,0.0,0.0,-28.87,-70.51,,,,,-32070000.0,-34520000.0,-1.152,,49550000.0,1.42,16030000.000000002,47.64,4.69,1.1,-31060000.0,-17670000.0,2.02,0.5456,0.5429,45740000.0,45740000.0,31370000.0,87.73,0.0,0.58,0.58,2.01,
0,0,LLL,0,0,0,0,18260000000.0,21050000000.0,17.96,18.1,2.1,1.73,3.01,1.99,14.97,9.64,11.0,5.36,14.9,10570000000.0,134.26,13.9,2690000000.0,1410000000.0,830000000.0,12.8,6.9,1110000000.0,13.99,3890000000.0,63.6,2.02,76.4,1290000000.0,1100000000.0,1.29,211.57,197.47,79420000.0,79420000.0,78720000.0,0.59,83.21,2130000.0,5.13,3.06,2820000.0
0,0,LLTC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLY,0,0,0,0,115000000000.0,126960000000.0,37.85,18.0,1.78,4.68,12.14,5.17,16.13,13.16,26.18,9.04,28.63,24560000000.0,23.89,4.5,18130000000.0,7870000000.0,3230000000.0,3.13,,8160000000.0,7.88,12850000000.0,117.77,1.73,9.76,5520000000.0,1420000000.0,0.54,124.11,117.86,17430000.0,970820000.0,908670000.0,0.12,81.46,26970000.0,3.17,2.94,133360000.00000001
0,0,LM,0,0,0,0,2880000000.0,4710000000.0,,11.93,-11.64,0.96,0.79,1.57,8.33,-2.29,16.47,3.91,-0.68,3000000000.0,35.16,-11.2,1150000000.0,565860000.0,-72410000.0,-0.86,,1100000000.0,12.91,2220000000.0,51.31,1.77,42.38,645110000.0,464250000.0,1.49,30.4,28.74,1060000.0,85540000.0,84170000.0,2.17,85.87,4330000.0,3.61,5.12,3010000.0
0,0,LMT,0,0,0,0,93960000000.0,107170000000.0,17.01,13.36,1.15,1.66,38.12,1.9,12.07,9.91,13.86,10.37,463.96,56460000000.0,198.99,23.2,7370000000.0,8880000000.0,5590000000.0,19.55,47.3,991000000.0,3.51,13920000000.0,551.98,1.17,8.72,4170000000.0,3710000000.0,1.42,307.51,297.62,1180000.0,282540000.0,237580000.0,0.09,78.66,2100000.0,1.77,0.88,3140000.0
0,0,LNC,0,0,0,0,13570000000.0,14520000000.0,9.49,6.44,0.69,0.81,0.83,0.87,6.72,9.09,12.85,0.45,9.42,16780000000.000002,77.82,9.9,5170000000.0,2160000000.0,1530000000.0,6.99,-31.3,4910000000.0,24.02,5870000000.0,35.77,11.32,79.75,,,1.93,62.87,60.18,1570000.0,204510000.0,203050000.0,0.56,86.15,3280000.0,1.83,1.82,3940000.0
0,0,LO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LOW,0,0,0,0,89230000000.0,104690000000.0,39.48,16.04,1.14,1.25,24.64,1.47,13.89,3.24,8.53,10.89,48.63,71310000000.0,87.93,1.0,22910000000.0,7540000000.0,2310000000.0,2.84,,729000000.0,0.92,16219999999.999998,445.2,0.98,4.55,6190000000.0,4330000000.0,1.43,110.31,99.74,4460000.0,795920000.0,794550000.0,0.17,77.23,11430000.0,2.52,1.44,12520000.0
0,0,LRCX,0,0,0,0,31010000000.0,29650000000.0,12.79,13.96,-236.33,2.98,5.86,2.85,9.47,25.64,26.9,13.19,44.17,10420000000.0,66.93,-15.7,5170000000.0,3130000000.0,2670000000.0,16.17,-29.7,6140000000.0,40.96,4780000000.0,90.28,3.37,35.3,3010000000.0,1850000000.0,1.41,189.12,162.09,2080000.0,149930000.0,149250000.0,0.45,91.91,7650000.0,3.78,5.04,8710000.0
0,0,LSI,0,0,0,0,4500000000.0,6190000000.0,21.71,29.87,6.19,8.11,2.17,11.15,19.12,37.22,40.4,3.61,10.05,554970000.0,11.94,3.9,371950000.0,323630000.0,206590000.0,4.43,337.8,13560000.0,0.29,1710000000.0,82.35,0.34,44.23,262300000.0,199660000.0,0.56,95.9,95.87,46540000.0,46540000.0,46020000.0,1.65,99.18,1930000.0,4.84,7.28,2180000.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUV,0,0,0,0,28980000000.0,29830000000.0,12.65,10.26,1.02,1.31,2.96,1.35,7.18,10.78,13.93,7.43,24.62,22170000000.0,39.31,4.1,7080000000.0,4150000000.0000005,2390000000.0,4.22,-16.4,3860000000.0,7.11,4710000000.0,48.08,0.63,18.03,5000000000.0,2350000000.0,1.81,51.92,52.43,5190000.0,543070000.0,486980000.0,0.29,81.93,9020000.0,1.9,2.26,9660000.0
0,0,LYB,0,0,0,0,31830000000.0,42930000000.0,7.73,7.37,1.25,0.84,3.14,1.13,7.07,11.24,12.79,10.7,42.79,38020000000.0,99.13,-10.1,6470000000.0,6070000000.0,4269999999.9999995,11.12,-33.8,788000000.0,2.13,11550000000.0,112.43,1.47,27.38,5120000000.0,1270000000.0,1.22,88.68,88.3,2550000.0,370330000.0,293150000.0,20.86,75.05,6260000.0,2.36,2.14,6220000.0
0,0,M,0,0,0,0,7220000000.0,10980000000.0,6.58,8.02,-1.37,0.28,1.12,0.43,5.0,4.3,5.95,4.94,18.05,25740000000.0,83.65,-2.3,10520000000.0,2200000000.0,1110000000.0,3.56,-45.1,1160000000.0,3.78,4930000000.0,76.62,1.42,20.93,1740000000.0,836370000.0,0.31,24.36,28.17,8770000.0,308260000.0,306870000.0,0.3,95.26,36240000.0,4.53,13.37,44920000.0
0,0,MA,0,0,0,0,252480000000.0,258880000000.0,44.14,27.53,1.57,16.89,47.21,17.32,29.1,39.19,56.44,22.83,105.98,14950000000.0,14.36,14.9,14950000000.0,8900000000.0,5860000000.0,5.6,296.0,8380000000.000001,8.17,6330000000.0,115.39,1.39,5.24,6220000000.0,7060000000.0,1.01,237.8,211.98,3150000.0,1010000000.0,1010000000.0,11.17,78.0,5510000.0,1.77,0.6,6540000.0
0,0,MAC,0,0,0,0,6250000000.0,11320000000.0,98.85,103.05,698.48,6.07,1.97,10.99,17.61,5.83,30.09,2.08,1.93,1030000000.0,7.3,-5.7,661490000.0,642630000.0,58910000.0,0.42,-64.1,102710000.0,0.73,5370000000.0,168.28,0.3,20.89,344310000.0,459540000.0,1.13,42.59,45.75,1150000.0,141230000.0,117190000.0,0.48,104.23,11720000.0,13.37,,11040000.0
0,0,MAR,0,0,0,0,46090000000.0,55530000000.0,25.44,19.7,1.22,8.84,20.86,10.65,19.23,36.57,48.34,6.63,65.68,5220000000.0,14.9,1.2,3910000000.0,2890000000.0,1910000000.0,5.38,264.9,316000000.0,0.93,9350000000.0,420.09,0.42,6.56,2360000000.0,1520000000.0,1.14,130.23,118.78,1900000.0,336690000.0,294910000.0,18.45,68.22,7460000.0,3.89,2.69,6080000.0
0,0,MAS,0,0,0,0,11670000000.0,14600000000.0,17.28,13.25,1.27,1.4,,1.75,10.58,8.4,14.6,13.57,666.67,8350000000.0,27.75,-0.6,2730000000.0,1380000000.0,694000000.0,2.3,-22.1,316000000.0,1.08,3070000000.0,7300.0,1.43,-0.5,956000000.0,721630000.0,1.6,39.47,34.25,3790000.0,293550000.0,291680000.0,0.61,95.4,4860000.0,1.66,1.86,7050000.0
0,0,MAT,0,0,0,0,4190000000.0000005,7040000000.0,,121.3,-3.38,0.93,8.08,1.57,27.17,-8.98,-0.15,-0.08,-53.76,4490000000.0,13.01,-2.7,1800000000.0,258910000.00000003,-403460000.0,-1.17,,380110000.0,1.1,3230000000.0,622.03,1.88,1.5,53600000.0,183330000.0,2.04,13.24,13.14,6900000.0,345420000.0,344520000.0,0.43,127.25,71430000.0,18.41,45.91,69660000.0
0,0,MCD,0,0,0,0,148580000000.0,178820000000.0,25.79,22.34,3.6,7.13,,8.58,17.85,28.2,40.93,,,20840000000.0,27.02,-3.6,10790000000.0,10020000000.0,5880000000.0,7.55,-3.4,866000000.0,1.13,31090000000.0,,,-8.16,,,0.33,190.05,182.5,3140000.0,763490000.0,764870000.0,0.06,69.97,5880000.0,2.1,0.77,6250000.0
0,0,MCHP,0,0,0,0,23730000000.0,33560000000.000004,76.02,14.88,1.24,4.72,4.6,6.68,21.49,6.53,15.27,3.65,7.86,5020000000.0,21.32,38.3,2420000000.0,1560000000.0,327900000.0,1.32,,436200000.0,1.84,10540000000.0,204.26,2.92,21.78,1630000000.0,642100000.0,1.32,91.34,80.1,2710000.0,236970000.0,231820000.0,2.19,117.58,35660000.0,13.49,20.16,37310000.0
0,0,MCK,0,0,0,0,23520000000.0,33130000000.000004,,8.67,1.46,0.11,2.56,0.16,8.08,-0.15,1.47,3.12,-0.74,213520000000.0,1068.93,4.8,11180000000.0,4099999999.9999995,-319000000.0,-1.58,-48.1,1850000000.0,9.64,9850000000.0,91.25,1.02,47.88,3160000000.0,2200000000.0,1.56,116.88,122.11,1410000.0,191820000.0,191320000.0,0.29,88.97,6180000.0,4.55,3.43,5110000.0
0,0,MCO,0,0,0,0,36550000000.0,41400000000.0,28.57,21.83,2.19,8.2,112.47,9.29,19.85,29.38,42.5,12.78,353.34,4460000000.0,23.3,1.4,3200000000.0,2089999999.9999998,1310000000.0,6.75,0.0,1310000000.0,6.91,6160000000.0,1894.86,1.45,1.71,,,1.54,182.24,161.16,189600000.0,189600000.0,163950000.0,0.56,96.9,4139999.9999999995,4.52,2.53,6170000.0
0,0,MCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MDLZ,0,0,0,0,74150000000.0,91120000000.0,22.58,19.21,3.58,2.86,2.91,3.51,19.95,13.03,14.48,3.73,13.11,25940000000.0,17.62,-2.8,10350000000.0,4570000000.0,3380000000.0,2.28,18.4,1120000000.0,0.77,18730000000.0,72.83,0.45,17.67,3950000000.0,2100000000.0,0.85,49.56,45.31,7090000.0,1440000000.0,1440000000.0,0.34,78.7,9350000.0,1.49,0.66,10800000.0
0,0,MDT,0,0,0,0,119550000000.0,135110000000.00002,25.17,16.39,2.19,3.91,2.4,4.42,13.96,15.79,22.98,4.76,9.65,30560000000.0,22.64,2.4,20980000000.0,9680000000.0,4830000000.0,3.54,,9150000000.0,6.82,25040000000.0,50.14,2.36,37.17,5960000000.0,5510000000.0,0.69,89.03,90.54,5600000.0,1340000000.0,1340000000.0,0.06,84.21,8410000.0,1.48,0.62,7300000.0
0,0,MET,0,0,0,0,45130000000.0,45390000000.0,8.95,7.85,0.85,0.65,0.86,0.65,5.82,7.56,10.81,,,69410000000.0,72.41,10.2,20000000000.0,7800000000.0,5080000000.0,5.3,10.2,,,,174.69,,55.02,,,0.97,44.53,43.6,5580000.0,951820000.0,808080000.0,61.88,0.0,8330000.0,1.55,,13710000.0
0,0,MGM,0,0,0,0,13790000000.0,32340000000.000004,54.5,15.1,0.63,1.18,2.03,2.77,12.73,2.35,11.45,2.77,3.37,11680000000.0,21.77,12.7,4840000000.0,2540000000.0,253300000.0,0.47,-86.0,1220000000.0,2.28,15240000000.0,134.7,0.79,12.63,,,1.1,26.8,26.84,6890000.0,537160000.0,470480000.0,7.45,81.56,14360000.0,2.38,2.77,17080000.0
0,0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MKC,0,0,0,0,20170000000.0,24820000000.0,30.97,26.95,3.32,3.72,6.06,4.57,22.74,12.14,17.53,5.77,20.54,5420000000.0,41.18,1.3,2370000000.0,1090000000.0,658800000.0,4.93,-65.0,102400000.0,0.78,4740000000.0,141.69,0.78,25.23,945300000.0,630840000.0,-0.0,149.15,141.85,1110000.0,122450000.0,129550000.00000001,0.07,89.48,10760000.0,8.38,,10020000.0
0,0,MMC,0,0,0,0,47240000000.0,60790000000.0,28.34,18.26,2.24,3.15,5.97,4.05,17.28,11.16,20.13,7.34,21.25,15020000000.0,29.73,1.8,6560000000.0,3520000000.0,1680000000.0,3.29,3.8,1120000000.0,2.2,14920000000.0,186.76,2.21,15.6,2520000000.0,-4080000000.0,0.76,93.53,87.46,1630000.0,507240000.0,506240000.0,0.2,88.47,5450000.0,3.59,1.08,5680000.0
0,0,MMM,0,0,0,0,106490000000.0,123100000000.0,19.52,17.4,4.64,3.29,10.98,3.81,13.59,17.43,23.43,12.19,54.34,32350000000.0,55.41,-5.0,16110000000.0,9060000000.0,5640000000.0,9.46,48.0,3480000000.0,6.03,17290000000.0,177.19,2.02,16.83,7340000000.0,4980000000.0,1.2,208.81,200.86,2310000.0,576430000.0,576060000.0,7.74,10.48,9250000.0,4.75,1.61,9810000.0
0,0,MNST,0,0,0,0,31520000000.0,30540000000.0,32.95,25.66,2.03,8.28,8.73,8.02,22.34,26.08,34.41,17.58,26.46,3810000000.0,6.83,14.1,2300000000.0,1370000000.0,993000000.0,1.76,18.8,958160000.0,1.76,,,3.0,6.64,1160000000.0,937620000.0,1.5,55.78,55.6,4540000.0,543570000.0,392830000.0,27.88,67.31,14020000.0,2.38,3.59,7850000.0
0,0,MO,0,0,0,0,99460000000.0,127500000000.0,16.2,11.89,1.78,5.14,7.07,6.59,12.65,31.99,50.94,11.94,41.91,19350000000.0,10.29,-6.0,12180000000.0,10080000000.0,6180000000.0,3.28,-40.9,3350000000.0,1.79,29170000000.0,206.59,0.62,7.52,7870000000.0,6780000000.0,0.25,55.56,54.14,10380000.0,1870000000.0,1870000000.0,0.12,65.4,22110000.0,2.31,1.18,19240000.0
0,0,MOLX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MON,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,,,,,,,,,
0,0,MOS,0,0,0,0,9740000000.0,13840000000.0,20.7,9.71,0.58,1.02,0.94,1.44,6.98,4.9,10.96,3.39,4.64,9590000000.0,24.92,20.5,1450000000.0,1980000000.0,470000000.0,1.22,,847700000.0,2.2,4530000000.0,42.71,1.71,26.97,1410000000.0,364920000.0,1.6,27.25,30.89,4330000.0,385790000.0,350530000.0,9.47,81.49,6590000.0,1.76,2.12,6010000.0
0,0,MPC,0,0,0,0,39480000000.0,75250000000.0,11.12,6.65,1.09,0.41,1.13,0.78,9.82,2.88,5.34,4.55,10.78,96710000000.0,186.69,53.2,10640000000.0,7660000000.0,2780000000.0,5.28,-52.8,1690000000.0,2.5,27520000000.0,61.09,1.36,51.73,6160000000.0,-1370000000.0,1.08,61.18,63.64,6350000.0,672650000.0,670500000.0,64.95,0.0,7990000.0,1.19,1.19,10160000.0
